File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF447YIE	bed narrowPeak	peaks and background as input for IDR	ENCSR672NRQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Hr39-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF029XUF, ENCFF505KAC	755232	Kevin White, UChicago	7d842a153f487a3d8553b6a21044a71b		https://www.encodeproject.org/files/ENCFF447YIE/@@download/ENCFF447YIE.bed.gz	dm6				released	s3://encode-public/2017/07/02/f796abad-65c3-42d7-b7c4-17e0ea05f0bf/ENCFF447YIE.bed.gz				
ENCFF387JTE	bed narrowPeak	peaks and background as input for IDR	ENCSR672NRQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Hr39-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF029XUF, ENCFF565VWX	779939	Kevin White, UChicago	5146c2aad0b38d619bb18dae2a914444		https://www.encodeproject.org/files/ENCFF387JTE/@@download/ENCFF387JTE.bed.gz	dm6				released	s3://encode-public/2017/07/02/121d817c-a04d-4b62-9995-c18dca143166/ENCFF387JTE.bed.gz				
ENCFF192EJM	bed narrowPeak	peaks and background as input for IDR	ENCSR672NRQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Hr39-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF029XUF, ENCFF505KAC, ENCFF565VWX	778491	Kevin White, UChicago	ad19988c4150e9e068bc929687e9406e		https://www.encodeproject.org/files/ENCFF192EJM/@@download/ENCFF192EJM.bed.gz	dm6				released	s3://encode-public/2017/07/02/fb6a6481-e648-46ff-89be-1faaf870bfa6/ENCFF192EJM.bed.gz				
ENCFF303AHH	bed narrowPeak	optimal IDR thresholded peaks	ENCSR672NRQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Hr39-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF192EJM, ENCFF387JTE, ENCFF447YIE	26369	Kevin White, UChicago	cee6cdf537cd2879a7a4e32b50ecf56a		https://www.encodeproject.org/files/ENCFF303AHH/@@download/ENCFF303AHH.bed.gz	dm6				released	s3://encode-public/2017/07/02/cc060ccf-19df-4545-926e-eb83cc01a227/ENCFF303AHH.bed.gz				
ENCFF152DCE	bed narrowPeak	peaks and background as input for IDR	ENCSR724XTR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF131ADH, ENCFF577CUK	288189	Kevin White, UChicago	d2d7e52fd6900cd1bc3c21d64e3653fc		https://www.encodeproject.org/files/ENCFF152DCE/@@download/ENCFF152DCE.bed.gz	dm3				released	s3://encode-public/2017/07/02/aa676c77-0bb1-4094-b56e-d2dd974341e5/ENCFF152DCE.bed.gz				
ENCFF512KNR	bed narrowPeak	peaks and background as input for IDR	ENCSR724XTR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF131ADH, ENCFF531FJR	794100	Kevin White, UChicago	383ff35539cb7b2314096b4a192b69ed		https://www.encodeproject.org/files/ENCFF512KNR/@@download/ENCFF512KNR.bed.gz	dm3				released	s3://encode-public/2017/07/02/0a0fd082-eccb-4d87-83d1-dd684dff7a3c/ENCFF512KNR.bed.gz				
ENCFF286IPK	bed narrowPeak	peaks and background as input for IDR	ENCSR724XTR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF131ADH, ENCFF531FJR, ENCFF577CUK	782755	Kevin White, UChicago	bc42bc38e4fdd15e9610d603422b1a68		https://www.encodeproject.org/files/ENCFF286IPK/@@download/ENCFF286IPK.bed.gz	dm3				released	s3://encode-public/2017/07/02/0d05abf3-e69d-4ba2-b9bd-ffa7b195f38a/ENCFF286IPK.bed.gz				
ENCFF310TCB	bed narrowPeak	optimal IDR thresholded peaks	ENCSR724XTR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF152DCE, ENCFF286IPK, ENCFF512KNR	152811	Kevin White, UChicago	955b8d7e055a40d761bcf33ecf4c29d6		https://www.encodeproject.org/files/ENCFF310TCB/@@download/ENCFF310TCB.bed.gz	dm3				released	s3://encode-public/2017/07/02/c89ffac7-dfbb-4a79-b04c-5d0ff70f1c6b/ENCFF310TCB.bed.gz				
ENCFF799JHT	bed narrowPeak	peaks and background as input for IDR	ENCSR724XTR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF379PIU, ENCFF932UPU	290790	Kevin White, UChicago	ed4c5185223088c421a78bc1b466f449		https://www.encodeproject.org/files/ENCFF799JHT/@@download/ENCFF799JHT.bed.gz	dm6				released	s3://encode-public/2017/07/02/2932c018-ef18-49a1-9ffd-3770e00109d8/ENCFF799JHT.bed.gz				
ENCFF326ITZ	bed narrowPeak	peaks and background as input for IDR	ENCSR724XTR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF691DQP, ENCFF932UPU	795163	Kevin White, UChicago	fcc363367a509aab7625a11e4db23844		https://www.encodeproject.org/files/ENCFF326ITZ/@@download/ENCFF326ITZ.bed.gz	dm6				released	s3://encode-public/2017/07/02/ed36ffa0-38ef-491c-9113-c74af9a7f1d1/ENCFF326ITZ.bed.gz				
ENCFF274IMO	bed narrowPeak	peaks and background as input for IDR	ENCSR724XTR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF379PIU, ENCFF691DQP, ENCFF932UPU	783244	Kevin White, UChicago	231419737022ddae28e984dc186114c5		https://www.encodeproject.org/files/ENCFF274IMO/@@download/ENCFF274IMO.bed.gz	dm6				released	s3://encode-public/2017/07/02/ff63d343-d8d8-4d0f-9404-628797d1726a/ENCFF274IMO.bed.gz				
ENCFF236ZXL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR724XTR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF274IMO, ENCFF326ITZ, ENCFF799JHT	151647	Kevin White, UChicago	8277acc4ac7b3d79ad45872f3e7d800f		https://www.encodeproject.org/files/ENCFF236ZXL/@@download/ENCFF236ZXL.bed.gz	dm6				released	s3://encode-public/2017/07/02/75912581-dc3f-4769-9f13-ae3940d677c1/ENCFF236ZXL.bed.gz				
ENCFF620SVA	bed narrowPeak	peaks and background as input for IDR	ENCSR004VNY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/cad-dmelanogaster/				cad-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF233VTH, ENCFF992YSK	781475	Kevin White, UChicago	ee72855e59758948c9ae563a72c885a2		https://www.encodeproject.org/files/ENCFF620SVA/@@download/ENCFF620SVA.bed.gz	dm3				released	s3://encode-public/2017/07/07/98ad6b58-dfda-4e80-a05b-69b8d85faf7c/ENCFF620SVA.bed.gz				
ENCFF216ALO	bed narrowPeak	peaks and background as input for IDR	ENCSR004VNY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/cad-dmelanogaster/				cad-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF233VTH, ENCFF351CEJ	780698	Kevin White, UChicago	d47121734690277787a058bc0a19e99c		https://www.encodeproject.org/files/ENCFF216ALO/@@download/ENCFF216ALO.bed.gz	dm3				released	s3://encode-public/2017/07/07/8807e31a-4912-4c3e-ac04-0cd2d54ba063/ENCFF216ALO.bed.gz				
ENCFF201ALK	bed narrowPeak	peaks and background as input for IDR	ENCSR004VNY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/cad-dmelanogaster/				cad-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF233VTH, ENCFF351CEJ, ENCFF992YSK	785309	Kevin White, UChicago	daafa279c11d2f9e313c2dddd52163a8		https://www.encodeproject.org/files/ENCFF201ALK/@@download/ENCFF201ALK.bed.gz	dm3				released	s3://encode-public/2017/07/07/3db16e46-31e1-4f2e-a2f5-5b648c10fd96/ENCFF201ALK.bed.gz				
ENCFF415OEM	bed narrowPeak	optimal IDR thresholded peaks	ENCSR004VNY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/cad-dmelanogaster/				cad-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF201ALK, ENCFF216ALO, ENCFF620SVA	58793	Kevin White, UChicago	cbac7c522d4ed3d8a23c92d6949510fc		https://www.encodeproject.org/files/ENCFF415OEM/@@download/ENCFF415OEM.bed.gz	dm3				released	s3://encode-public/2017/07/07/420faa06-f072-4267-a041-953475fb96c6/ENCFF415OEM.bed.gz				
ENCFF478RWT	bed narrowPeak	peaks and background as input for IDR	ENCSR004VNY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/cad-dmelanogaster/				cad-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF315JZS, ENCFF625ADM, ENCFF740CDH	786169	Kevin White, UChicago	f5dab0e714863cb52dc337c28d4adc38		https://www.encodeproject.org/files/ENCFF478RWT/@@download/ENCFF478RWT.bed.gz	dm6				released	s3://encode-public/2017/07/07/efd02246-e4fc-4918-bce1-bc7ff6f712a4/ENCFF478RWT.bed.gz				
ENCFF351KHY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR004VNY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/cad-dmelanogaster/				cad-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF478RWT, ENCFF743NGO, ENCFF770ALJ	43350	Kevin White, UChicago	73da27839843b322435c63c6f31ad68f		https://www.encodeproject.org/files/ENCFF351KHY/@@download/ENCFF351KHY.bed.gz	dm6				released	s3://encode-public/2017/07/07/70952988-ae77-41d1-ba85-a8ee6db99ec7/ENCFF351KHY.bed.gz				
ENCFF770ALJ	bed narrowPeak	peaks and background as input for IDR	ENCSR004VNY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/cad-dmelanogaster/				cad-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF625ADM, ENCFF740CDH	781721	Kevin White, UChicago	b8b80832de1b31238618615593bf087c		https://www.encodeproject.org/files/ENCFF770ALJ/@@download/ENCFF770ALJ.bed.gz	dm6				released	s3://encode-public/2017/07/07/05b88c70-df51-43b6-8c0a-4c747823df1b/ENCFF770ALJ.bed.gz				
ENCFF743NGO	bed narrowPeak	peaks and background as input for IDR	ENCSR004VNY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/cad-dmelanogaster/				cad-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF315JZS, ENCFF740CDH	780655	Kevin White, UChicago	17b120c62e7f886a4ab684426507d2d7		https://www.encodeproject.org/files/ENCFF743NGO/@@download/ENCFF743NGO.bed.gz	dm6				released	s3://encode-public/2017/07/07/f8da050b-f27c-4df7-a042-202bf8c46722/ENCFF743NGO.bed.gz				
ENCFF928ZKD	bed narrowPeak	peaks and background as input for IDR	ENCSR098NCP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF044SUQ, ENCFF204PNY	738631	Kevin White, UChicago	1bdeaf15d252d1b326999f136963d10a		https://www.encodeproject.org/files/ENCFF928ZKD/@@download/ENCFF928ZKD.bed.gz	dm3				released	s3://encode-public/2017/07/02/191819d6-c78c-40c3-99b4-e46c2f6af836/ENCFF928ZKD.bed.gz				
ENCFF578VPT	bed narrowPeak	peaks and background as input for IDR	ENCSR098NCP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF204PNY, ENCFF491BVN	521477	Kevin White, UChicago	ee28c03d34567a4a512e3ec363bb1964		https://www.encodeproject.org/files/ENCFF578VPT/@@download/ENCFF578VPT.bed.gz	dm3				released	s3://encode-public/2017/07/02/aeea0f68-a1be-47e4-bff1-98634c73124f/ENCFF578VPT.bed.gz				
ENCFF972QWR	bed narrowPeak	peaks and background as input for IDR	ENCSR098NCP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF044SUQ, ENCFF204PNY, ENCFF491BVN	742960	Kevin White, UChicago	aa23f692932768809058d31862e8aba6		https://www.encodeproject.org/files/ENCFF972QWR/@@download/ENCFF972QWR.bed.gz	dm3				released	s3://encode-public/2017/07/02/5d499b98-1ab7-41c2-ab3d-e7bdc0c56288/ENCFF972QWR.bed.gz				
ENCFF402QJS	bed narrowPeak	optimal IDR thresholded peaks	ENCSR098NCP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF578VPT, ENCFF928ZKD, ENCFF972QWR	111277	Kevin White, UChicago	3804112caa8fcae07486b006ff62f7d1		https://www.encodeproject.org/files/ENCFF402QJS/@@download/ENCFF402QJS.bed.gz	dm3				released	s3://encode-public/2017/07/02/24fc155d-6a56-4a95-89fb-fa2e9d34de8a/ENCFF402QJS.bed.gz				
ENCFF251HNA	bed narrowPeak	peaks and background as input for IDR	ENCSR098NCP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF195BBK, ENCFF946EEH	729798	Kevin White, UChicago	e0f1f8b3ce8fae5e738c63eaaffad7d0		https://www.encodeproject.org/files/ENCFF251HNA/@@download/ENCFF251HNA.bed.gz	dm6				released	s3://encode-public/2017/07/02/a80d41f8-e7bd-4015-949c-7d18c82fac11/ENCFF251HNA.bed.gz				
ENCFF494BCB	bed narrowPeak	peaks and background as input for IDR	ENCSR098NCP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF195BBK, ENCFF422ZEB, ENCFF946EEH	695343	Kevin White, UChicago	01aacd789a7bf204ee74818a9090d211		https://www.encodeproject.org/files/ENCFF494BCB/@@download/ENCFF494BCB.bed.gz	dm6				released	s3://encode-public/2017/07/02/efe5f4c0-71e7-420a-a5f6-ef4779f7367b/ENCFF494BCB.bed.gz				
ENCFF893CIS	bed narrowPeak	peaks and background as input for IDR	ENCSR098NCP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF422ZEB, ENCFF946EEH	372229	Kevin White, UChicago	61d7129a766d1b327a8403be9b875010		https://www.encodeproject.org/files/ENCFF893CIS/@@download/ENCFF893CIS.bed.gz	dm6				released	s3://encode-public/2017/07/02/3e1a47c9-6c3b-4d91-bd8d-7fc3aba99a56/ENCFF893CIS.bed.gz				
ENCFF318IJE	bed narrowPeak	optimal IDR thresholded peaks	ENCSR098NCP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF251HNA, ENCFF494BCB, ENCFF893CIS	113174	Kevin White, UChicago	acf476d35fcbe4e0353b84c970227de4		https://www.encodeproject.org/files/ENCFF318IJE/@@download/ENCFF318IJE.bed.gz	dm6				released	s3://encode-public/2017/07/02/c2e9a5c5-e949-4e76-b700-065c051a0929/ENCFF318IJE.bed.gz				
ENCFF589TJB	bed narrowPeak	peaks and background as input for IDR	ENCSR547SRP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Eip74EF-dmelanogaster/				Eip74EF-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF043FFV, ENCFF700BPT	764218	Kevin White, UChicago	db0e9ee8da897ac7c5c6dedbd6de3246		https://www.encodeproject.org/files/ENCFF589TJB/@@download/ENCFF589TJB.bed.gz	dm3				released	s3://encode-public/2017/07/02/b0688edf-011f-47a7-b82d-7b60c523e6e4/ENCFF589TJB.bed.gz				
ENCFF250GFR	bed narrowPeak	peaks and background as input for IDR	ENCSR547SRP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Eip74EF-dmelanogaster/				Eip74EF-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF110ZZN, ENCFF700BPT	769450	Kevin White, UChicago	00d8021e87f2f94a58982ff496780b1d		https://www.encodeproject.org/files/ENCFF250GFR/@@download/ENCFF250GFR.bed.gz	dm3				released	s3://encode-public/2017/07/02/38bc36e9-2116-43c1-a4f3-18ffffc8b329/ENCFF250GFR.bed.gz				
ENCFF495HVN	bed narrowPeak	peaks and background as input for IDR	ENCSR547SRP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Eip74EF-dmelanogaster/				Eip74EF-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF043FFV, ENCFF110ZZN, ENCFF700BPT	773356	Kevin White, UChicago	900dd0ebc1dd8fb7c15a829ffe9530fe		https://www.encodeproject.org/files/ENCFF495HVN/@@download/ENCFF495HVN.bed.gz	dm3				released	s3://encode-public/2017/07/02/dec85c64-c1da-4ee4-beb2-9a485b792536/ENCFF495HVN.bed.gz				
ENCFF181AVW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR547SRP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Eip74EF-dmelanogaster/				Eip74EF-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF250GFR, ENCFF495HVN, ENCFF589TJB	7582	Kevin White, UChicago	18c08add37af86f169adb15f74d32348		https://www.encodeproject.org/files/ENCFF181AVW/@@download/ENCFF181AVW.bed.gz	dm3				released	s3://encode-public/2017/07/02/70e3d780-44ed-4e68-94b9-c4ef28d3677d/ENCFF181AVW.bed.gz				
ENCFF073MTM	bed narrowPeak	peaks and background as input for IDR	ENCSR547SRP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Eip74EF-dmelanogaster/				Eip74EF-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF117OKJ, ENCFF415EAZ	764852	Kevin White, UChicago	50726348a9ac826ccf9ab68a70e181b9		https://www.encodeproject.org/files/ENCFF073MTM/@@download/ENCFF073MTM.bed.gz	dm6				released	s3://encode-public/2017/07/02/5335f4dc-dc96-4e99-a620-b4124910f230/ENCFF073MTM.bed.gz				
ENCFF711NUL	bed narrowPeak	peaks and background as input for IDR	ENCSR547SRP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Eip74EF-dmelanogaster/				Eip74EF-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF117OKJ, ENCFF465OVN	769907	Kevin White, UChicago	7e9d79224e346524bbc88b5e87d4624e		https://www.encodeproject.org/files/ENCFF711NUL/@@download/ENCFF711NUL.bed.gz	dm6				released	s3://encode-public/2017/07/02/aa5dbead-aa1b-48e6-8816-ed0c9499e153/ENCFF711NUL.bed.gz				
ENCFF131HUA	bed narrowPeak	peaks and background as input for IDR	ENCSR547SRP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Eip74EF-dmelanogaster/				Eip74EF-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF117OKJ, ENCFF415EAZ, ENCFF465OVN	773442	Kevin White, UChicago	6dfc55ab9a072eab62baf492a05eee85		https://www.encodeproject.org/files/ENCFF131HUA/@@download/ENCFF131HUA.bed.gz	dm6				released	s3://encode-public/2017/07/02/1bf04801-49e2-4492-8bd5-4cb92f7eb7b1/ENCFF131HUA.bed.gz				
ENCFF073WXU	bed narrowPeak	optimal IDR thresholded peaks	ENCSR547SRP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Eip74EF-dmelanogaster/				Eip74EF-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF073MTM, ENCFF131HUA, ENCFF711NUL	7417	Kevin White, UChicago	3b62b51cb0010f751fd322262ccb6e04		https://www.encodeproject.org/files/ENCFF073WXU/@@download/ENCFF073WXU.bed.gz	dm6				released	s3://encode-public/2017/07/02/30d17890-10f2-470e-93c0-54a81ad2977b/ENCFF073WXU.bed.gz				
ENCFF379WBK	bed narrowPeak	peaks and background as input for IDR	ENCSR235MSK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/eve-dmelanogaster/		dm3 2R 5857941 5879114		eve-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF303PXP, ENCFF731TLH	774944	Kevin White, UChicago	1232823fa0e41d9716284106aa92e7ce		https://www.encodeproject.org/files/ENCFF379WBK/@@download/ENCFF379WBK.bed.gz	dm3				released	s3://encode-public/2017/07/02/1468f997-0300-4e24-9e78-43eda68119da/ENCFF379WBK.bed.gz				
ENCFF703EMA	bed narrowPeak	peaks and background as input for IDR	ENCSR235MSK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/eve-dmelanogaster/		dm3 2R 5857941 5879114		eve-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF303PXP, ENCFF542SUK	775142	Kevin White, UChicago	279c63d0d346750033a679c9e8ad8d7e		https://www.encodeproject.org/files/ENCFF703EMA/@@download/ENCFF703EMA.bed.gz	dm3				released	s3://encode-public/2017/07/02/18b1b2e1-7dec-441c-a0ac-d3a24a77edeb/ENCFF703EMA.bed.gz				
ENCFF717DRQ	bed narrowPeak	peaks and background as input for IDR	ENCSR235MSK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/eve-dmelanogaster/		dm3 2R 5857941 5879114		eve-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF303PXP, ENCFF542SUK, ENCFF731TLH	781264	Kevin White, UChicago	05747b9240b0f36200135cf49633eaf5		https://www.encodeproject.org/files/ENCFF717DRQ/@@download/ENCFF717DRQ.bed.gz	dm3				released	s3://encode-public/2017/07/02/f31eaf9b-db5d-482f-bdad-0157e6b94d6f/ENCFF717DRQ.bed.gz				
